-1 1:0 2:0 3:2 4:1 5:10 #1170
-1 1:0 2:0 3:0 4:3 5:9 #1176
-1 1:1 2:0 3:0 4:0 5:5 #1182
-1 1:0 2:0 3:0 4:0 5:3 #1188
-1 1:0 2:0 3:3 4:0 5:5 #1194
-1 1:1 2:0 3:0 4:0 5:14 #1200
-1 1:0 2:2 3:0 4:0 5:10 #1206
#-1 1:0 2:0 3:0 4:0 5:0 #1212
-1 1:4 2:0 3:0 4:1 5:2 #1218
-1 1:12 2:0 3:0 4:2 5:6 #1224
-1 1:16 2:0 3:0 4:0 5:0 #1230
-1 1:6 2:0 3:0 4:0 5:3 #1236
-1 1:1 2:0 3:0 4:2 5:4 #1242
-1 1:0 2:0 3:0 4:0 5:3 #1248
-1 1:1 2:0 3:0 4:0 5:0 #1254
-1 1:2 2:0 3:0 4:0 5:0 #1260
-1 1:0 2:0 3:0 4:5 5:3 #1266
-1 1:0 2:0 3:0 4:0 5:2 #1272
-1 1:0 2:0 3:0 4:0 5:1 #1278
-1 1:1 2:0 3:0 4:0 5:5 #1284
#-1 1:0 2:0 3:0 4:0 5:0 #1290
-1 1:1 2:0 3:0 4:0 5:0 #1296
-1 1:2 2:4 3:1 4:0 5:0 #1302
-1 1:2 2:0 3:0 4:0 5:0 #1308
-1 1:2 2:0 3:0 4:0 5:1 #1314
-1 1:0 2:1 3:2 4:0 5:0 #1320
-1 1:1 2:0 3:0 4:2 5:3 #1326
-1 1:2 2:0 3:0 4:0 5:1 #1332
#-1 1:0 2:0 3:0 4:0 5:0 #1338
#-1 1:0 2:0 3:0 4:0 5:0 #1344
-1 1:2 2:0 3:0 4:0 5:0 #1350
#-1 1:0 2:0 3:0 4:0 5:0 #1356
-1 1:1 2:0 3:0 4:2 5:0 #1362
-1 1:5 2:0 3:0 4:0 5:0 #1368
#-1 1:0 2:0 3:0 4:0 5:0 #1374
#-1 1:0 2:0 3:0 4:0 5:0 #1380
#-1 1:0 2:0 3:0 4:0 5:0 #1386
-1 1:1 2:0 3:0 4:0 5:0 #1392
#-1 1:0 2:0 3:0 4:0 5:0 #1398
-1 1:1 2:0 3:0 4:0 5:0 #1404
#-1 1:0 2:0 3:0 4:0 5:0 #1410
-1 1:2 2:0 3:0 4:0 5:0 #1416
-1 1:2 2:2 3:0 4:0 5:0 #1422
-1 1:0 2:0 3:0 4:1 5:1 #1428
#-1 1:0 2:0 3:0 4:0 5:0 #1434
-1 1:5 2:0 3:0 4:0 5:2 #1440
-1 1:5 2:0 3:0 4:2 5:2 #1446
-1 1:6 2:0 3:0 4:1 5:5 #1452
-1 1:2 2:0 3:0 4:0 5:2 #1458
-1 1:2 2:0 3:0 4:0 5:1 #1464
-1 1:0 2:0 3:0 4:0 5:6 #1470
-1 1:3 2:0 3:0 4:2 5:0 #1476
-1 1:2 2:0 3:0 4:1 5:6 #1482
#-1 1:0 2:0 3:0 4:0 5:0 #1488
-1 1:0 2:0 3:0 4:0 5:2 #1494
-1 1:0 2:0 3:0 4:1 5:0 #1500
-1 1:6 2:0 3:0 4:0 5:0 #1506
#-1 1:0 2:0 3:0 4:0 5:0 #1512
-1 1:3 2:0 3:0 4:3 5:0 #1518
-1 1:0 2:6 3:1 4:3 5:6 #1524
-1 1:0 2:0 3:0 4:3 5:10 #1530
-1 1:0 2:0 3:3 4:2 5:1 #1536
-1 1:0 2:0 3:0 4:1 5:2 #1542
-1 1:5 2:0 3:0 4:0 5:0 #1548
#-1 1:0 2:0 3:0 4:0 5:0 #1554
#-1 1:0 2:0 3:0 4:0 5:0 #1560
-1 1:0 2:0 3:0 4:1 5:0 #1566
-1 1:0 2:0 3:0 4:0 5:1 #1572
-1 1:0 2:0 3:0 4:1 5:2 #1578
-1 1:0 2:0 3:0 4:0 5:1 #1584
-1 1:1 2:0 3:0 4:0 5:0 #1590
#-1 1:0 2:0 3:0 4:0 5:0 #1596
#-1 1:0 2:0 3:0 4:0 5:0 #1602
-1 1:1 2:0 3:0 4:0 5:0 #1608
-1 1:1 2:0 3:0 4:0 5:0 #1614
-1 1:1 2:0 3:0 4:0 5:0 #1620
#-1 1:0 2:0 3:0 4:0 5:0 #1626
-1 1:0 2:0 3:1 4:2 5:0 #1632
#-1 1:0 2:0 3:0 4:0 5:0 #1638
-1 1:1 2:0 3:0 4:0 5:0 #1644
-1 1:1 2:0 3:0 4:0 5:0 #1650
#-1 1:0 2:0 3:0 4:0 5:0 #1656
-1 1:1 2:0 3:0 4:0 5:0 #1662
#-1 1:0 2:0 3:0 4:0 5:0 #1668
#-1 1:0 2:0 3:0 4:0 5:0 #1674
-1 1:4 2:0 3:0 4:0 5:0 #1680
-1 1:1 2:0 3:0 4:0 5:0 #1686
#-1 1:0 2:0 3:0 4:0 5:0 #1692
#-1 1:0 2:0 3:0 4:0 5:0 #1698
-1 1:1 2:0 3:0 4:0 5:0 #1704
#-1 1:0 2:0 3:0 4:0 5:0 #1710
#-1 1:0 2:0 3:0 4:0 5:0 #1716
#-1 1:0 2:0 3:0 4:0 5:0 #1722
#-1 1:0 2:0 3:0 4:0 5:0 #1728
#-1 1:0 2:0 3:0 4:0 5:0 #1734
#-1 1:0 2:0 3:0 4:0 5:0 #1740
#-1 1:0 2:0 3:0 4:0 5:0 #1746
-1 1:1 2:0 3:0 4:0 5:0 #1752
#-1 1:0 2:0 3:0 4:0 5:0 #1758
-1 1:1 2:0 3:0 4:0 5:0 #1764
#-1 1:0 2:0 3:0 4:0 5:0 #1770
-1 1:0 2:1 3:0 4:0 5:0 #1776
#-1 1:0 2:0 3:0 4:0 5:0 #1782
-1 1:1 2:0 3:0 4:0 5:0 #1788
#-1 1:0 2:0 3:0 4:0 5:0 #1794
#-1 1:0 2:0 3:0 4:0 5:0 #1800
#-1 1:0 2:0 3:0 4:0 5:0 #1806
#-1 1:0 2:0 3:0 4:0 5:0 #1812
#-1 1:0 2:0 3:0 4:0 5:0 #1818
-1 1:1 2:0 3:0 4:0 5:0 #1824
-1 1:1 2:0 3:0 4:0 5:0 #1830
-1 1:1 2:0 3:0 4:0 5:0 #1836
-1 1:0 2:0 3:0 4:1 5:0 #1842
#-1 1:0 2:0 3:0 4:0 5:0 #1848
-1 1:0 2:0 3:0 4:1 5:0 #1854
#-1 1:0 2:0 3:0 4:0 5:0 #1860
-1 1:1 2:0 3:0 4:0 5:0 #1866
-1 1:0 2:0 3:0 4:1 5:0 #1872
#-1 1:0 2:0 3:0 4:0 5:0 #1878
-1 1:1 2:0 3:0 4:0 5:0 #1884
-1 1:0 2:0 3:0 4:1 5:0 #1890
-1 1:1 2:0 3:0 4:0 5:0 #1896
#-1 1:0 2:0 3:0 4:0 5:0 #1902
#-1 1:0 2:0 3:0 4:0 5:0 #1908
#-1 1:0 2:0 3:0 4:0 5:0 #1914
#-1 1:0 2:0 3:0 4:0 5:0 #1920
#-1 1:0 2:0 3:0 4:0 5:0 #1926
-1 1:1 2:0 3:0 4:0 5:0 #1932
-1 1:1 2:0 3:0 4:0 5:0 #1938
-1 1:1 2:0 3:0 4:0 5:0 #1944
-1 1:1 2:0 3:0 4:0 5:0 #1950
-1 1:1 2:0 3:0 4:0 5:0 #1956
#-1 1:0 2:0 3:0 4:0 5:0 #1962
-1 1:1 2:0 3:0 4:0 5:0 #1968
#-1 1:0 2:0 3:0 4:0 5:0 #1974
-1 1:2 2:0 3:0 4:0 5:0 #1980
#-1 1:0 2:0 3:0 4:0 5:0 #1986
#-1 1:0 2:0 3:0 4:0 5:0 #1992
#-1 1:0 2:0 3:0 4:0 5:0 #1998
#-1 1:0 2:0 3:0 4:0 5:0 #2004
#-1 1:0 2:0 3:0 4:0 5:0 #2010
#-1 1:0 2:0 3:0 4:0 5:0 #2016
-1 1:1 2:0 3:0 4:0 5:0 #2022
#-1 1:0 2:0 3:0 4:0 5:0 #2028
-1 1:7 2:0 3:0 4:0 5:0 #2034
-1 1:3 2:0 3:0 4:0 5:0 #2040
-1 1:1 2:0 3:0 4:0 5:0 #2046
-1 1:3 2:0 3:0 4:0 5:0 #2052
-1 1:14 2:0 3:0 4:0 5:0 #2058
-1 1:17 2:0 3:0 4:0 5:0 #2064
-1 1:6 2:2 3:0 4:1 5:0 #2070
-1 1:4 2:0 3:0 4:1 5:0 #2076
-1 1:3 2:3 3:1 4:5 5:0 #2082
-1 1:3 2:0 3:0 4:3 5:0 #2088
-1 1:17 2:4 3:5 4:0 5:0 #2094
-1 1:24 2:3 3:6 4:12 5:0 #2100
-1 1:20 2:1 3:6 4:17 5:0 #2106
-1 1:11 2:2 3:9 4:12 5:4 #2112
-1 1:8 2:12 3:8 4:45 5:6 #2118
-1 1:16 2:13 3:5 4:39 5:10 #2124
-1 1:24 2:1 3:1 4:2 5:3 #2130
-1 1:8 2:0 3:0 4:0 5:0 #2136
-1 1:19 2:3 3:0 4:0 5:0 #2142
-1 1:10 2:0 3:0 4:0 5:0 #2148
-1 1:18 2:0 3:2 4:0 5:0 #2154
-1 1:11 2:0 3:0 4:0 5:0 #2160
-1 1:5 2:0 3:0 4:0 5:0 #2166
-1 1:16 2:0 3:0 4:0 5:0 #2172
-1 1:10 2:2 3:0 4:0 5:0 #2178
-1 1:2 2:0 3:0 4:0 5:0 #2184
-1 1:6 2:1 3:2 4:0 5:0 #2190
-1 1:0 2:1 3:2 4:13 5:1 #2196
-1 1:1 2:0 3:6 4:5 5:1 #2202
-1 1:2 2:1 3:2 4:7 5:1 #2208
-1 1:10 2:0 3:6 4:4 5:0 #2214
-1 1:11 2:1 3:9 4:6 5:0 #2220
-1 1:18 2:6 3:5 4:4 5:0 #2226
-1 1:26 2:6 3:7 4:9 5:0 #2232
-1 1:35 2:21 3:10 4:34 5:0 #2238
-1 1:13 2:11 3:44 4:38 5:0 #2244
-1 1:20 2:13 3:34 4:67 5:0 #2250
-1 1:7 2:5 3:4 4:41 5:4 #2256
-1 1:4 2:2 3:1 4:3 5:0 #2262
-1 1:6 2:2 3:2 4:5 5:0 #2268
-1 1:11 2:4 3:0 4:3 5:0 #2274
-1 1:15 2:1 3:11 4:9 5:0 #2280
-1 1:19 2:1 3:0 4:8 5:1 #2286
-1 1:3 2:0 3:1 4:1 5:0 #2292
-1 1:6 2:2 3:5 4:8 5:1 #2298
-1 1:5 2:3 3:1 4:5 5:0 #2304
-1 1:12 2:4 3:4 4:6 5:0 #2310
-1 1:1 2:0 3:7 4:4 5:5 #2316
-1 1:2 2:0 3:0 4:2 5:0 #2322
-1 1:2 2:6 3:0 4:13 5:3 #2328
-1 1:0 2:1 3:4 4:14 5:1 #2334
-1 1:5 2:0 3:1 4:0 5:1 #2340
-1 1:2 2:0 3:0 4:0 5:0 #2346
-1 1:16 2:0 3:1 4:1 5:1 #2352
-1 1:30 2:3 3:12 4:1 5:4 #2358
-1 1:25 2:14 3:14 4:2 5:0 #2364
-1 1:21 2:19 3:19 4:0 5:0 #2370
-1 1:14 2:3 3:6 4:0 5:0 #2376
-1 1:5 2:3 3:4 4:0 5:0 #2382
-1 1:1 2:5 3:1 4:0 5:0 #2388
-1 1:6 2:0 3:1 4:0 5:0 #2394
-1 1:1 2:0 3:0 4:0 5:3 #2400
-1 1:3 2:1 3:1 4:6 5:9 #2406
-1 1:0 2:1 3:5 4:9 5:14 #2412
-1 1:2 2:0 3:0 4:1 5:9 #2418
-1 1:0 2:0 3:1 4:3 5:9 #2424
-1 1:1 2:0 3:3 4:1 5:2 #2430
-1 1:0 2:0 3:0 4:1 5:0 #2436
-1 1:3 2:0 3:1 4:1 5:0 #2442
-1 1:0 2:0 3:3 4:0 5:0 #2448
-1 1:2 2:0 3:0 4:0 5:4 #2454
-1 1:4 2:2 3:0 4:0 5:1 #2460
-1 1:22 2:0 3:3 4:2 5:0 #2466
-1 1:36 2:18 3:2 4:0 5:1 #2472
-1 1:19 2:15 3:19 4:0 5:0 #2478
-1 1:6 2:9 3:12 4:3 5:0 #2484
-1 1:6 2:0 3:2 4:0 5:19 #2490
-1 1:1 2:0 3:1 4:5 5:4 #2496
-1 1:0 2:1 3:1 4:2 5:5 #2502
-1 1:2 2:0 3:0 4:1 5:5 #2508
-1 1:0 2:1 3:0 4:0 5:0 #2514
-1 1:1 2:1 3:2 4:3 5:12 #2520
-1 1:0 2:0 3:0 4:2 5:6 #2526
-1 1:4 2:0 3:3 4:7 5:6 #2532
-1 1:3 2:1 3:0 4:0 5:5 #2538
-1 1:0 2:0 3:3 4:1 5:0 #2544
-1 1:4 2:0 3:1 4:1 5:7 #2550
-1 1:58 2:0 3:0 4:0 5:9 #2556
-1 1:92 2:29 3:3 4:2 5:2 #2562
-1 1:82 2:43 3:49 4:0 5:0 #2568
-1 1:65 2:38 3:40 4:3 5:0 #2574
-1 1:0 2:4 3:10 4:1 5:1 #2580
-1 1:2 2:0 3:0 4:0 5:3 #2586
-1 1:1 2:0 3:2 4:8 5:5 #2592
-1 1:0 2:0 3:3 4:19 5:10 #2598
-1 1:0 2:1 3:0 4:16 5:19 #2604
-1 1:1 2:0 3:1 4:2 5:11 #2610
-1 1:1 2:0 3:0 4:0 5:2 #2616
-1 1:11 2:0 3:5 4:1 5:3 #2622
-1 1:13 2:3 3:0 4:0 5:1 #2628
-1 1:1 2:0 3:1 4:3 5:1 #2634
-1 1:5 2:0 3:0 4:0 5:10 #2640
-1 1:0 2:0 3:0 4:1 5:0 #2646
-1 1:24 2:0 3:1 4:2 5:10 #2652
-1 1:65 2:3 3:0 4:1 5:4 #2658
-1 1:76 2:59 3:55 4:1 5:0 #2664
-1 1:70 2:45 3:50 4:0 5:0 #2670
-1 1:64 2:34 3:29 4:0 5:0 #2676
-1 1:8 2:4 3:6 4:0 5:1 #2682
-1 1:55 2:33 3:33 4:0 5:0 #2688
-1 1:26 2:18 3:17 4:0 5:0 #2694
-1 1:35 2:19 3:21 4:0 5:0 #2700
-1 1:21 2:25 3:41 4:3 5:0 #2706
-1 1:2 2:1 3:1 4:0 5:0 #2712
-1 1:9 2:1 3:8 4:20 5:5 #2718
-1 1:0 2:0 3:2 4:13 5:16 #2724
-1 1:38 2:0 3:6 4:7 5:32 #2730
-1 1:66 2:8 3:1 4:2 5:19 #2736
-1 1:25 2:2 3:9 4:2 5:0 #2742
-1 1:62 2:72 3:48 4:2 5:0 #2748
-1 1:14 2:49 3:20 4:2 5:0 #2754
-1 1:3 2:0 3:2 4:2 5:7 #2760
-1 1:9 2:3 3:3 4:3 5:11 #2766
-1 1:7 2:5 3:1 4:7 5:12 #2772
-1 1:4 2:1 3:2 4:4 5:7 #2778
-1 1:4 2:0 3:2 4:4 5:7 #2784
-1 1:8 2:0 3:2 4:6 5:4 #2790
-1 1:2 2:0 3:4 4:13 5:9 #2796
-1 1:0 2:3 3:1 4:17 5:7 #2802
-1 1:4 2:0 3:4 4:10 5:8 #2808
-1 1:48 2:0 3:1 4:0 5:9 #2814
-1 1:83 2:47 3:36 4:0 5:1 #2820
-1 1:81 2:48 3:37 4:0 5:0 #2826
-1 1:29 2:48 3:32 4:24 5:0 #2832
-1 1:6 2:1 3:1 4:2 5:17 #2838
-1 1:10 2:0 3:2 4:15 5:7 #2844
-1 1:6 2:0 3:1 4:6 5:18 #2850
-1 1:2 2:0 3:3 4:20 5:10 #2856
-1 1:5 2:0 3:5 4:10 5:21 #2862
-1 1:0 2:3 3:0 4:7 5:1 #2868
-1 1:7 2:0 3:1 4:7 5:6 #2874
-1 1:10 2:1 3:5 4:15 5:10 #2880
-1 1:8 2:6 3:2 4:13 5:23 #2886
-1 1:8 2:7 3:9 4:10 5:14 #2892
-1 1:7 2:3 3:0 4:16 5:7 #2898
-1 1:114 2:3 3:3 4:16 5:18 #2904
-1 1:118 2:68 3:35 4:3 5:0 #2910
-1 1:112 2:95 3:54 4:0 5:0 #2916
-1 1:86 2:58 3:37 4:0 5:0 #2922
-1 1:25 2:36 3:57 4:0 5:0 #2928
-1 1:12 2:1 3:4 4:0 5:0 #2934
-1 1:19 2:3 3:13 4:0 5:0 #2940
-1 1:3 2:10 3:9 4:0 5:0 #2946
-1 1:7 2:0 3:1 4:0 5:0 #2952
-1 1:2 2:0 3:0 4:0 5:1 #2958
-1 1:1 2:0 3:0 4:0 5:0 #2964
-1 1:6 2:0 3:0 4:0 5:0 #2970
-1 1:1 2:1 3:0 4:0 5:1 #2976
-1 1:6 2:0 3:0 4:0 5:0 #2982
-1 1:12 2:1 3:0 4:1 5:0 #2988
-1 1:7 2:1 3:0 4:0 5:5 #2994
-1 1:1 2:1 3:0 4:0 5:0 #3000
-1 1:0 2:0 3:3 4:1 5:0 #3006
-1 1:3 2:0 3:1 4:0 5:0 #3012
-1 1:1 2:0 3:0 4:0 5:0 #3018
-1 1:1 2:0 3:0 4:0 5:1 #3024
-1 1:4 2:0 3:0 4:1 5:0 #3030
-1 1:1 2:0 3:0 4:0 5:0 #3036
-1 1:1 2:0 3:0 4:0 5:0 #3042
-1 1:16 2:3 3:0 4:0 5:0 #3048
-1 1:11 2:6 3:1 4:0 5:0 #3054
-1 1:19 2:3 3:7 4:0 5:0 #3060
-1 1:29 2:14 3:3 4:0 5:0 #3066
-1 1:41 2:16 3:25 4:0 5:0 #3072
-1 1:31 2:11 3:9 4:0 5:0 #3078
-1 1:23 2:16 3:10 4:0 5:0 #3084
-1 1:9 2:10 3:10 4:1 5:0 #3090
-1 1:18 2:6 3:0 4:1 5:0 #3096
-1 1:12 2:7 3:3 4:0 5:0 #3102
-1 1:4 2:0 3:0 4:0 5:0 #3108
