-1 1:0 2:0 3:0 4:13 #1100
-1 1:0 2:0 3:0 4:5 #1110
-1 1:0 2:0 3:0 4:2 #1120
-1 1:0 2:0 3:0 4:16 #1130
-1 1:0 2:0 3:0 4:15 #1140
-1 1:0 2:0 3:0 4:7 #1150
-1 1:0 2:0 3:0 4:13 #1160
-1 1:0 2:2 3:0 4:10 #1170
-1 1:0 2:2 3:3 4:15 #1180
-1 1:0 2:0 3:0 4:12 #1190
-1 1:1 2:0 3:0 4:14 #1200
-1 1:0 2:1 3:1 4:2 #1210
-1 1:0 2:0 3:0 4:3 #1220
-1 1:10 2:0 3:0 4:0 #1230
-1 1:0 2:0 3:0 4:7 #1240
-1 1:0 2:0 3:0 4:0 #1250
-1 1:0 2:0 3:0 4:0 #1260
-1 1:1 2:0 3:4 4:5 #1270
-1 1:0 2:0 3:5 4:8 #1280
-1 1:0 2:0 3:0 4:0 #1290
-1 1:1 2:0 3:0 4:0 #1300
-1 1:0 2:0 3:1 4:1 #1310
-1 1:0 2:2 3:0 4:0 #1320
-1 1:0 2:0 3:0 4:0 #1330
-1 1:0 2:0 3:0 4:0 #1340
-1 1:0 2:0 3:0 4:0 #1350
-1 1:0 2:0 3:0 4:0 #1360
-1 1:0 2:0 3:0 4:0 #1370
-1 1:0 2:0 3:0 4:0 #1380
-1 1:0 2:0 3:0 4:0 #1390
-1 1:0 2:0 3:0 4:0 #1400
-1 1:0 2:0 3:0 4:0 #1410
-1 1:0 2:0 3:0 4:0 #1420
-1 1:0 2:0 3:0 4:0 #1430
-1 1:0 2:0 3:0 4:2 #1440
-1 1:0 2:0 3:0 4:2 #1450
-1 1:1 2:0 3:0 4:1 #1460
-1 1:0 2:0 3:0 4:3 #1470
-1 1:0 2:0 3:2 4:1 #1480
-1 1:1 2:1 3:2 4:0 #1490
-1 1:0 2:0 3:1 4:0 #1500
-1 1:0 2:0 3:0 4:0 #1510
-1 1:6 2:0 3:0 4:1 #1520
-1 1:0 2:0 3:1 4:5 #1530
-1 1:0 2:2 3:5 4:0 #1540
-1 1:0 2:2 3:5 4:0 #1550
-1 1:0 2:0 3:0 4:0 #1560
-1 1:0 2:0 3:1 4:2 #1570
-1 1:1 2:0 3:1 4:3 #1580
-1 1:0 2:0 3:0 4:0 #1590
-1 1:0 2:0 3:0 4:0 #1600
-1 1:0 2:0 3:0 4:0 #1610
-1 1:0 2:0 3:0 4:0 #1620
-1 1:0 2:0 3:0 4:0 #1630
-1 1:1 2:0 3:0 4:0 #1640
-1 1:0 2:0 3:0 4:0 #1650
-1 1:0 2:0 3:0 4:0 #1660
-1 1:0 2:0 3:0 4:0 #1670
-1 1:0 2:0 3:0 4:0 #1680
-1 1:0 2:0 3:0 4:0 #1690
-1 1:0 2:0 3:0 4:0 #1700
-1 1:0 2:0 3:0 4:0 #1710
-1 1:0 2:0 3:0 4:0 #1720
-1 1:0 2:0 3:0 4:0 #1730
-1 1:0 2:0 3:0 4:0 #1740
-1 1:0 2:0 3:0 4:0 #1750
-1 1:0 2:0 3:0 4:0 #1760
-1 1:0 2:0 3:0 4:0 #1770
-1 1:0 2:0 3:0 4:0 #1780
-1 1:0 2:0 3:0 4:0 #1790
-1 1:0 2:0 3:0 4:0 #1800
-1 1:0 2:0 3:0 4:0 #1810
-1 1:0 2:0 3:0 4:0 #1820
-1 1:0 2:0 3:0 4:0 #1830
-1 1:0 2:0 3:0 4:0 #1840
-1 1:4 2:0 3:0 4:0 #1850
-1 1:0 2:0 3:0 4:0 #1860
-1 1:0 2:0 3:0 4:0 #1870
-1 1:0 2:0 3:0 4:0 #1880
-1 1:0 2:0 3:0 4:0 #1890
-1 1:0 2:0 3:0 4:0 #1900
-1 1:0 2:0 3:0 4:0 #1910
-1 1:0 2:0 3:0 4:0 #1920
-1 1:0 2:0 3:0 4:0 #1930
-1 1:0 2:0 3:0 4:0 #1940
-1 1:0 2:0 3:0 4:0 #1950
-1 1:0 2:0 3:0 4:0 #1960
-1 1:0 2:0 3:0 4:0 #1970
-1 1:0 2:0 3:0 4:0 #1980
-1 1:0 2:0 3:0 4:0 #1990
-1 1:0 2:2 3:0 4:0 #2000
-1 1:0 2:0 3:0 4:0 #2010
-1 1:0 2:0 3:0 4:0 #2020
-1 1:0 2:0 3:1 4:0 #2030
-1 1:3 2:0 3:0 4:0 #2040
-1 1:1 2:2 3:0 4:0 #2050
-1 1:0 2:0 3:0 4:0 #2060
-1 1:0 2:1 3:0 4:0 #2070
-1 1:1 2:1 3:0 4:0 #2080
-1 1:5 2:3 3:1 4:0 #2090
-1 1:15 2:6 3:12 4:0 #2100
-1 1:4 2:9 3:28 4:4 #2110
-1 1:10 2:27 3:48 4:3 #2120
-1 1:5 2:2 3:1 4:3 #2130
-1 1:0 2:1 3:0 4:0 #2140
-1 1:0 2:0 3:0 4:0 #2150
-1 1:0 2:0 3:0 4:0 #2160
-1 1:0 2:0 3:0 4:0 #2170
-1 1:0 2:0 3:0 4:0 #2180
-1 1:3 2:3 3:0 4:0 #2190
-1 1:4 2:10 3:8 4:0 #2200
-1 1:2 2:10 3:4 4:0 #2210
-1 1:3 2:10 3:5 4:0 #2220
-1 1:15 2:14 3:9 4:0 #2230
-1 1:20 2:15 3:24 4:0 #2240
-1 1:7 2:31 3:44 4:0 #2250
-1 1:3 2:11 3:13 4:2 #2260
-1 1:4 2:0 3:5 4:0 #2270
-1 1:7 2:11 3:8 4:0 #2280
-1 1:9 2:11 3:10 4:0 #2290
-1 1:1 2:4 3:21 4:0 #2300
-1 1:7 2:8 3:6 4:0 #2310
-1 1:4 2:2 3:5 4:0 #2320
-1 1:7 2:3 3:19 4:1 #2330
-1 1:0 2:1 3:0 4:1 #2340
-1 1:1 2:1 3:2 4:1 #2350
-1 1:8 2:32 3:0 4:0 #2360
-1 1:16 2:36 3:0 4:0 #2370
-1 1:2 2:7 3:0 4:0 #2380
-1 1:3 2:4 3:0 4:0 #2390
-1 1:1 2:0 3:0 4:3 #2400
-1 1:0 2:3 3:12 4:18 #2410
-1 1:0 2:0 3:2 4:2 #2420
-1 1:0 2:2 3:0 4:2 #2430
-1 1:0 2:0 3:0 4:0 #2440
-1 1:0 2:0 3:1 4:0 #2450
-1 1:1 2:0 3:0 4:1 #2460
-1 1:5 2:0 3:1 4:1 #2470
-1 1:19 2:25 3:1 4:0 #2480
-1 1:4 2:2 3:0 4:19 #2490
-1 1:0 2:0 3:0 4:10 #2500
-1 1:4 2:1 3:2 4:2 #2510
-1 1:0 2:3 3:3 4:11 #2520
-1 1:3 2:1 3:1 4:10 #2530
-1 1:1 2:2 3:5 4:1 #2540
-1 1:2 2:1 3:1 4:7 #2550
-1 1:28 2:3 3:1 4:3 #2560
-1 1:10 2:28 3:0 4:0 #2570
-1 1:0 2:14 3:1 4:1 #2580
-1 1:0 2:0 3:5 4:0 #2590
-1 1:0 2:0 3:2 4:2 #2600
-1 1:0 2:0 3:2 4:11 #2610
-1 1:6 2:7 3:1 4:1 #2620
-1 1:8 2:0 3:2 4:1 #2630
-1 1:3 2:0 3:0 4:6 #2640
-1 1:5 2:2 3:2 4:2 #2650
-1 1:69 2:38 3:0 4:3 #2660
-1 1:59 2:94 3:0 4:0 #2670
-1 1:51 2:56 3:0 4:0 #2680
-1 1:36 2:47 3:0 4:0 #2690
-1 1:31 2:39 3:0 4:0 #2700
-1 1:17 2:22 3:7 4:1 #2710
-1 1:7 2:8 3:7 4:11 #2720
-1 1:23 2:3 3:3 4:19 #2730
-1 1:44 2:74 3:0 4:0 #2740
-1 1:36 2:92 3:0 4:0 #2750
-1 1:0 2:2 3:2 4:5 #2760
-1 1:0 2:6 3:7 4:8 #2770
-1 1:0 2:1 3:9 4:6 #2780
-1 1:4 2:0 3:6 4:4 #2790
-1 1:0 2:0 3:8 4:16 #2800
-1 1:17 2:5 3:6 4:4 #2810
-1 1:70 2:67 3:0 4:1 #2820
-1 1:53 2:94 3:3 4:0 #2830
-1 1:0 2:3 3:16 4:13 #2840
-1 1:6 2:1 3:6 4:18 #2850
-1 1:1 2:2 3:14 4:13 #2860
-1 1:0 2:7 3:5 4:11 #2870
-1 1:3 2:6 3:15 4:8 #2880
-1 1:5 2:1 3:3 4:4 #2890
-1 1:10 2:2 3:12 4:19 #2900
-1 1:67 2:74 3:3 4:0 #2910
-1 1:38 2:66 3:0 4:0 #2920
-1 1:20 2:47 3:1 4:0 #2930
-1 1:12 2:16 3:0 4:0 #2940
-1 1:2 2:13 3:0 4:0 #2950
-1 1:2 2:0 3:0 4:0 #2960
-1 1:2 2:0 3:0 4:0 #2970
-1 1:0 2:0 3:3 4:0 #2980
-1 1:0 2:0 3:0 4:0 #2990
-1 1:1 2:1 3:0 4:0 #3000
-1 1:0 2:0 3:0 4:0 #3010
-1 1:0 2:2 3:0 4:0 #3020
-1 1:0 2:0 3:1 4:0 #3030
-1 1:4 2:0 3:0 4:0 #3040
-1 1:5 2:3 3:0 4:0 #3050
-1 1:12 2:10 3:0 4:0 #3060
-1 1:20 2:21 3:0 4:0 #3070
-1 1:10 2:10 3:0 4:0 #3080
-1 1:7 2:20 3:1 4:0 #3090
-1 1:15 2:5 3:0 4:1 #3100
-1 1:6 2:0 3:0 4:0 #3110
-1 1:15 2:40 3:0 4:0 #3120
-1 1:0 2:0 3:0 4:0 #3130
-1 1:0 2:4 3:4 4:1 #3140
-1 1:0 2:5 3:3 4:8 #3150
-1 1:0 2:0 3:0 4:0 #3160
-1 1:2 2:0 3:0 4:0 #3170
-1 1:0 2:3 3:0 4:1 #3180
-1 1:23 2:0 3:0 4:3 #3190
-1 1:59 2:75 3:1 4:0 #3200
-1 1:72 2:141 3:1 4:0 #3210
-1 1:17 2:77 3:112 4:3 #3220
-1 1:31 2:29 3:57 4:3 #3230
-1 1:20 2:70 3:55 4:2 #3240
-1 1:9 2:52 3:53 4:0 #3250
-1 1:10 2:13 3:39 4:0 #3260
-1 1:15 2:61 3:51 4:7 #3270
-1 1:5 2:33 3:70 4:5 #3280
-1 1:6 2:49 3:39 4:3 #3290
-1 1:5 2:30 3:58 4:3 #3300
-1 1:15 2:40 3:37 4:0 #3310
-1 1:2 2:24 3:22 4:2 #3320
-1 1:9 2:17 3:18 4:3 #3330
-1 1:2 2:14 3:31 4:0 #3340
-1 1:3 2:12 3:34 4:1 #3350
-1 1:7 2:21 3:27 4:0 #3360
-1 1:12 2:45 3:53 4:2 #3370
-1 1:7 2:29 3:66 4:4 #3380
-1 1:0 2:36 3:42 4:11 #3390
-1 1:10 2:33 3:64 4:10 #3400
-1 1:7 2:55 3:54 4:0 #3410
-1 1:7 2:29 3:59 4:2 #3420
-1 1:2 2:33 3:29 4:4 #3430
-1 1:2 2:44 3:39 4:11 #3440
-1 1:6 2:23 3:55 4:3 #3450
-1 1:11 2:28 3:64 4:3 #3460
-1 1:10 2:30 3:81 4:6 #3470
-1 1:13 2:36 3:73 4:3 #3480
-1 1:5 2:18 3:66 4:3 #3490
-1 1:18 2:20 3:56 4:3 #3500
-1 1:14 2:20 3:27 4:7 #3510
-1 1:28 2:15 3:16 4:3 #3520
-1 1:9 2:18 3:0 4:0 #3530
-1 1:89 2:49 3:0 4:0 #3540
-1 1:5 2:78 3:31 4:0 #3550
-1 1:2 2:40 3:74 4:0 #3560
-1 1:3 2:34 3:75 4:0 #3570
-1 1:4 2:34 3:36 4:0 #3580
-1 1:4 2:28 3:44 4:0 #3590
-1 1:8 2:33 3:45 4:0 #3600
-1 1:6 2:22 3:50 4:0 #3610
-1 1:3 2:18 3:54 4:0 #3620
-1 1:0 2:19 3:68 4:0 #3630
-1 1:3 2:35 3:57 4:0 #3640
-1 1:0 2:2 3:0 4:0 #3650
-1 1:0 2:0 3:0 4:0 #3660
-1 1:0 2:0 3:0 4:0 #3670
-1 1:0 2:0 3:0 4:0 #3680
-1 1:0 2:0 3:0 4:4 #3690
-1 1:0 2:0 3:0 4:0 #3700
-1 1:0 2:0 3:0 4:0 #3710
-1 1:0 2:0 3:0 4:0 #3720
-1 1:2 2:1 3:2 4:0 #3730
-1 1:2 2:0 3:0 4:0 #3740
-1 1:1 2:0 3:1 4:0 #3750
-1 1:0 2:0 3:0 4:0 #3760
-1 1:0 2:0 3:0 4:0 #3770
-1 1:0 2:0 3:0 4:0 #3780
-1 1:0 2:0 3:0 4:0 #3790
-1 1:8 2:0 3:0 4:0 #3800
-1 1:8 2:0 3:0 4:0 #3810
-1 1:0 2:0 3:0 4:0 #3820
-1 1:7 2:0 3:0 4:0 #3830
-1 1:16 2:0 3:0 4:0 #3840
-1 1:0 2:0 3:0 4:0 #3850
-1 1:0 2:0 3:0 4:0 #3860
-1 1:0 2:0 3:0 4:0 #3870
-1 1:0 2:3 3:0 4:0 #3880
-1 1:7 2:13 3:0 4:0 #3890
-1 1:0 2:0 3:0 4:0 #3900
-1 1:1 2:0 3:0 4:0 #3910
-1 1:0 2:0 3:0 4:0 #3920
-1 1:0 2:0 3:0 4:0 #3930
-1 1:0 2:0 3:0 4:0 #3940
-1 1:2 2:0 3:0 4:0 #3950
-1 1:2 2:2 3:0 4:0 #3960
-1 1:2 2:0 3:0 4:0 #3970
-1 1:0 2:6 3:0 4:0 #3980
-1 1:0 2:0 3:0 4:0 #3990
-1 1:0 2:0 3:0 4:0 #4000
-1 1:0 2:0 3:0 4:0 #4010
-1 1:0 2:0 3:0 4:0 #4020
-1 1:0 2:0 3:0 4:0 #4030
-1 1:0 2:0 3:0 4:0 #4040
-1 1:0 2:0 3:0 4:0 #4050
-1 1:1 2:0 3:0 4:0 #4060
-1 1:0 2:0 3:0 4:0 #4070
-1 1:0 2:0 3:0 4:0 #4080
-1 1:0 2:0 3:0 4:0 #4090
-1 1:0 2:0 3:0 4:0 #4100
-1 1:0 2:0 3:0 4:0 #4110
-1 1:0 2:0 3:0 4:0 #4120
-1 1:0 2:0 3:0 4:0 #4130
-1 1:0 2:0 3:0 4:0 #4140
-1 1:0 2:0 3:0 4:0 #4150
-1 1:0 2:0 3:0 4:0 #4160
-1 1:0 2:0 3:0 4:0 #4170
-1 1:0 2:0 3:0 4:0 #4180
-1 1:0 2:0 3:0 4:0 #4190
-1 1:0 2:0 3:0 4:0 #4200
-1 1:0 2:0 3:0 4:0 #4210
-1 1:0 2:0 3:0 4:0 #4220
-1 1:1 2:0 3:0 4:0 #4230
-1 1:0 2:0 3:0 4:0 #4240
-1 1:0 2:0 3:0 4:0 #4250
-1 1:0 2:0 3:0 4:0 #4260
-1 1:0 2:0 3:0 4:0 #4270
-1 1:0 2:0 3:0 4:0 #4280
-1 1:0 2:0 3:0 4:0 #4290
-1 1:0 2:0 3:0 4:0 #4300
-1 1:0 2:0 3:0 4:0 #4310
-1 1:0 2:0 3:0 4:0 #4320
-1 1:0 2:0 3:0 4:2 #4330
