-1 1:0 2:0 3:0 4:0 #1790
-1 1:0 2:0 3:0 4:0 #1800
-1 1:0 2:0 3:0 4:0 #1810
-1 1:0 2:0 3:0 4:0 #1820
-1 1:0 2:0 3:0 4:0 #1830
-1 1:1 2:0 3:0 4:0 #1840
-1 1:3 2:0 3:0 4:0 #1850
-1 1:0 2:0 3:0 4:0 #1860
-1 1:0 2:0 3:0 4:0 #1870
-1 1:0 2:0 3:0 4:0 #1880
-1 1:0 2:0 3:0 4:0 #1890
-1 1:0 2:0 3:0 4:0 #1900
-1 1:0 2:0 3:0 4:0 #1910
-1 1:0 2:0 3:0 4:0 #1920
-1 1:0 2:0 3:0 4:0 #1930
-1 1:0 2:0 3:0 4:0 #1940
-1 1:0 2:0 3:0 4:0 #1950
-1 1:0 2:0 3:0 4:0 #1960
-1 1:0 2:0 3:0 4:0 #1970
-1 1:0 2:0 3:0 4:0 #1980
-1 1:0 2:0 3:0 4:0 #1990
-1 1:0 2:2 3:0 4:0 #2000
-1 1:0 2:0 3:0 4:0 #2010
-1 1:0 2:0 3:0 4:0 #2020
-1 1:0 2:0 3:0 4:0 #2030
-1 1:3 2:0 3:0 4:0 #2040
-1 1:6 2:5 3:0 4:0 #2050
-1 1:0 2:0 3:0 4:0 #2060
-1 1:0 2:0 3:0 4:0 #2070
-1 1:0 2:0 3:0 4:0 #2080
-1 1:3 2:3 3:1 4:0 #2090
-1 1:2 2:4 3:2 4:0 #2100
-1 1:7 2:7 3:9 4:0 #2110
-1 1:3 2:25 3:40 4:0 #2120
-1 1:6 2:3 3:2 4:2 #2130
-1 1:0 2:0 3:0 4:0 #2140
-1 1:2 2:1 3:0 4:0 #2150
-1 1:0 2:0 3:0 4:0 #2160
-1 1:0 2:0 3:0 4:0 #2170
-1 1:1 2:0 3:0 4:0 #2180
-1 1:2 2:1 3:0 4:0 #2190
-1 1:1 2:3 3:3 4:0 #2200
-1 1:2 2:4 3:5 4:0 #2210
-1 1:1 2:6 3:6 4:0 #2220
-1 1:6 2:9 3:8 4:0 #2230
-1 1:7 2:8 3:21 4:0 #2240
-1 1:0 2:13 3:26 4:0 #2250
-1 1:4 2:3 3:15 4:0 #2260
-1 1:1 2:3 3:6 4:0 #2270
-1 1:1 2:0 3:12 4:0 #2280
-1 1:0 2:7 3:5 4:0 #2290
-1 1:0 2:5 3:6 4:0 #2300
-1 1:1 2:4 3:7 4:0 #2310
-1 1:0 2:5 3:8 4:0 #2320
-1 1:10 2:2 3:9 4:0 #2330
-1 1:0 2:0 3:1 4:0 #2340
-1 1:2 2:0 3:4 4:0 #2350
-1 1:6 2:32 3:0 4:0 #2360
-1 1:4 2:24 3:0 4:0 #2370
-1 1:1 2:6 3:0 4:0 #2380
-1 1:1 2:4 3:2 4:0 #2390
-1 1:0 2:0 3:0 4:1 #2400
-1 1:0 2:3 3:9 4:17 #2410
-1 1:0 2:1 3:6 4:3 #2420
-1 1:0 2:2 3:0 4:2 #2430
-1 1:0 2:0 3:0 4:2 #2440
-1 1:0 2:0 3:0 4:0 #2450
-1 1:0 2:0 3:0 4:0 #2460
-1 1:6 2:0 3:3 4:0 #2470
-1 1:14 2:8 3:2 4:0 #2480
-1 1:3 2:3 3:2 4:10 #2490
-1 1:0 2:0 3:0 4:11 #2500
-1 1:2 2:0 3:1 4:2 #2510
-1 1:0 2:1 3:0 4:8 #2520
-1 1:0 2:1 3:0 4:9 #2530
-1 1:0 2:0 3:1 4:1 #2540
-1 1:1 2:0 3:1 4:3 #2550
-1 1:16 2:5 3:0 4:0 #2560
-1 1:5 2:9 3:0 4:0 #2570
-1 1:1 2:8 3:0 4:0 #2580
-1 1:0 2:0 3:0 4:2 #2590
-1 1:0 2:0 3:4 4:11 #2600
-1 1:0 2:0 3:10 4:0 #2610
-1 1:4 2:3 3:1 4:1 #2620
-1 1:7 2:2 3:0 4:3 #2630
-1 1:1 2:0 3:0 4:5 #2640
-1 1:4 2:3 3:1 4:0 #2650
-1 1:61 2:19 3:0 4:1 #2660
-1 1:37 2:42 3:0 4:0 #2670
-1 1:25 2:36 3:0 4:0 #2680
-1 1:29 2:46 3:0 4:0 #2690
-1 1:28 2:23 3:0 4:0 #2700
-1 1:5 2:10 3:1 4:0 #2710
-1 1:6 2:0 3:17 4:5 #2720
-1 1:9 2:5 3:3 4:4 #2730
-1 1:31 2:30 3:0 4:0 #2740
-1 1:23 2:31 3:0 4:0 #2750
-1 1:0 2:0 3:2 4:0 #2760
-1 1:0 2:0 3:7 4:1 #2770
-1 1:0 2:0 3:6 4:7 #2780
-1 1:3 2:0 3:6 4:5 #2790
-1 1:0 2:10 3:3 4:7 #2800
-1 1:2 2:3 3:0 4:1 #2810
-1 1:42 2:28 3:1 4:0 #2820
-1 1:9 2:57 3:0 4:0 #2830
-1 1:1 2:1 3:11 4:3 #2840
-1 1:1 2:0 3:1 4:0 #2850
-1 1:0 2:1 3:4 4:6 #2860
-1 1:0 2:2 3:6 4:3 #2870
-1 1:1 2:2 3:15 4:8 #2880
-1 1:2 2:1 3:4 4:4 #2890
-1 1:3 2:0 3:3 4:18 #2900
-1 1:36 2:60 3:3 4:0 #2910
-1 1:12 2:45 3:0 4:0 #2920
-1 1:8 2:45 3:0 4:0 #2930
-1 1:6 2:6 3:0 4:0 #2940
-1 1:0 2:6 3:0 4:0 #2950
-1 1:0 2:0 3:0 4:0 #2960
-1 1:0 2:0 3:0 4:0 #2970
-1 1:0 2:0 3:1 4:0 #2980
-1 1:1 2:0 3:0 4:0 #2990
-1 1:0 2:0 3:0 4:0 #3000
-1 1:2 2:0 3:1 4:0 #3010
-1 1:2 2:0 3:0 4:0 #3020
-1 1:0 2:0 3:0 4:0 #3030
-1 1:1 2:0 3:0 4:0 #3040
-1 1:0 2:2 3:0 4:0 #3050
-1 1:0 2:6 3:0 4:0 #3060
-1 1:3 2:17 3:0 4:0 #3070
-1 1:7 2:18 3:0 4:0 #3080
-1 1:7 2:12 3:1 4:0 #3090
-1 1:6 2:4 3:0 4:0 #3100
-1 1:3 2:0 3:0 4:0 #3110
-1 1:9 2:15 3:0 4:0 #3120
-1 1:0 2:0 3:3 4:0 #3130
-1 1:1 2:4 3:4 4:0 #3140
-1 1:0 2:4 3:2 4:3 #3150
-1 1:0 2:0 3:0 4:0 #3160
-1 1:1 2:0 3:0 4:0 #3170
-1 1:1 2:0 3:0 4:0 #3180
-1 1:8 2:0 3:0 4:1 #3190
-1 1:20 2:37 3:0 4:0 #3200
-1 1:53 2:69 3:0 4:0 #3210
-1 1:8 2:41 3:60 4:1 #3220
-1 1:13 2:9 3:47 4:0 #3230
-1 1:2 2:57 3:34 4:1 #3240
-1 1:4 2:35 3:26 4:0 #3250
-1 1:5 2:10 3:12 4:0 #3260
-1 1:7 2:31 3:33 4:1 #3270
-1 1:8 2:19 3:40 4:7 #3280
-1 1:1 2:37 3:29 4:1 #3290
-1 1:0 2:31 3:25 4:3 #3300
-1 1:5 2:36 3:17 4:0 #3310
-1 1:1 2:4 3:10 4:2 #3320
-1 1:14 2:9 3:17 4:4 #3330
-1 1:2 2:12 3:28 4:0 #3340
-1 1:4 2:14 3:16 4:1 #3350
-1 1:5 2:26 3:22 4:0 #3360
-1 1:3 2:32 3:35 4:4 #3370
-1 1:5 2:13 3:49 4:3 #3380
-1 1:0 2:23 3:20 4:7 #3390
-1 1:5 2:23 3:45 4:5 #3400
-1 1:3 2:42 3:38 4:0 #3410
-1 1:4 2:27 3:41 4:0 #3420
-1 1:6 2:28 3:15 4:3 #3430
-1 1:2 2:26 3:27 4:8 #3440
-1 1:4 2:29 3:40 4:2 #3450
-1 1:4 2:44 3:44 4:0 #3460
-1 1:6 2:31 3:62 4:6 #3470
-1 1:5 2:31 3:70 4:3 #3480
-1 1:6 2:27 3:56 4:0 #3490
-1 1:15 2:8 3:56 4:3 #3500
-1 1:4 2:9 3:29 4:2 #3510
-1 1:18 2:13 3:7 4:0 #3520
-1 1:14 2:17 3:0 4:0 #3530
-1 1:24 2:30 3:0 4:0 #3540
-1 1:2 2:54 3:20 4:0 #3550
-1 1:0 2:38 3:44 4:0 #3560
-1 1:2 2:25 3:39 4:0 #3570
-1 1:2 2:24 3:20 4:0 #3580
-1 1:4 2:28 3:19 4:0 #3590
-1 1:2 2:18 3:25 4:0 #3600
-1 1:1 2:7 3:38 4:0 #3610
-1 1:1 2:8 3:41 4:0 #3620
-1 1:1 2:10 3:50 4:0 #3630
-1 1:5 2:21 3:37 4:0 #3640
1 1:0 2:1 3:5 4:0 #3650
1 1:0 2:0 3:0 4:1 #3680
1 1:0 2:0 3:0 4:3 #3690
1 1:0 2:1 3:0 4:0 #3730
1 1:5 2:0 3:0 4:0 #3800
1 1:14 2:0 3:0 4:0 #3810
1 1:6 2:0 3:0 4:0 #3820
1 1:18 2:0 3:0 4:0 #3830
1 1:20 2:0 3:0 4:0 #3840
1 1:12 2:3 3:0 4:0 #3850
1 1:3 2:1 3:0 4:0 #3860
1 1:2 2:3 3:0 4:0 #3870
1 1:1 2:0 3:0 4:0 #3880
1 1:6 2:15 3:0 4:0 #3890
1 1:0 2:1 3:0 4:0 #3910
1 1:1 2:0 3:0 4:0 #3950
1 1:5 2:0 3:0 4:0 #3970
1 1:1 2:4 3:0 4:0 #3980
1 1:1 2:0 3:0 4:0 #3990
1 1:0 2:2 3:0 4:0 #4000
1 1:0 2:0 3:1 4:0 #4330
