-1 1:0 2:0 3:0 4:0 5:10604 6:5547 #91
-1 1:0 2:0 3:0 4:0 5:12115 6:7314 #92
-1 1:0 2:0 3:0 4:0 5:5345 6:5607 #93
-1 1:0 2:0 3:0 4:0 5:2440 6:4049 #94
-1 1:0 2:0 3:0 4:0 5:5286 6:5994 #95
-1 1:0 2:0 3:0 4:0 5:10124 6:6023 #96
-1 1:0 2:0 3:0 4:0 5:13437 6:7972 #97
-1 1:0 2:0 3:0 4:0 5:12643 6:9362 #98
-1 1:1 2:0 3:0 4:0 5:12199 6:8372 #99
-1 1:0 2:0 3:3 4:0 5:11427 6:10823 #100
-1 1:1 2:0 3:2 4:0 5:10732 6:10479 #101
-1 1:0 2:0 3:0 4:76 5:7728 6:7868 #102
-1 1:0 2:0 3:0 4:20 5:3696 6:6073 #103
-1 1:0 2:0 3:0 4:22 5:3777 6:5491 #104
-1 1:0 2:0 3:0 4:129 5:3430 6:7241 #105
-1 1:0 2:1 3:2 4:38 5:4552 6:9232 #106
-1 1:0 2:0 3:2 4:0 5:8968 6:12207 #107
-1 1:0 2:0 3:0 4:0 5:6552 6:8569 #108
-1 1:0 2:0 3:1 4:0 5:8228 6:9169 #109
-1 1:0 2:0 3:0 4:120 5:7971 6:8528 #110
-1 1:0 2:0 3:0 4:504 5:7361 6:6303 #111
-1 1:0 2:0 3:0 4:330 5:7645 6:4891 #112
-1 1:0 2:0 3:0 4:217 5:7576 6:4476 #113
-1 1:0 2:0 3:0 4:468 5:9953 6:6641 #114
-1 1:0 2:0 3:0 4:820 5:9288 6:9735 #115
-1 1:0 2:0 3:0 4:544 5:9486 6:11274 #116
-1 1:0 2:0 3:0 4:134 5:7617 6:12679 #117
-1 1:0 2:0 3:0 4:0 5:4043 6:13828 #118
-1 1:0 2:0 3:0 4:185 5:9713 6:9207 #119
-1 1:0 2:0 3:1 4:1062 5:8440 6:8584 #120
-1 1:0 2:2 3:1 4:1213 5:11194 6:7442 #121
-1 1:0 2:2 3:0 4:1072 5:17009 6:5633 #122
-1 1:0 2:0 3:0 4:2170 5:20207 6:3921 #123
-1 1:0 2:2 3:0 4:1630 5:19841 6:5029 #124
-1 1:0 2:1 3:1 4:645 5:18414 6:6573 #125
-1 1:0 2:0 3:0 4:808 5:15533 6:7788 #126
-1 1:0 2:1 3:0 4:484 5:20000 6:10852 #127
-1 1:0 2:0 3:0 4:962 5:13936 6:8771 #128
-1 1:0 2:0 3:0 4:1104 5:21932 6:7060 #129
-1 1:0 2:0 3:0 4:1491 5:19271 6:6344 #130
-1 1:0 2:2 3:0 4:965 5:17423 6:5508 #131
-1 1:0 2:0 3:0 4:1914 5:28373 6:2424 #132
-1 1:0 2:0 3:0 4:2433 5:41175 6:2610 #133
-1 1:0 2:0 3:0 4:2053 5:50340 6:3854 #134
-1 1:0 2:1 3:0 4:655 5:54187 6:4969 #135
-1 1:0 2:0 3:0 4:104 5:52175 6:6644 #136
-1 1:0 2:0 3:0 4:364 5:60521 6:9226 #137
-1 1:0 2:0 3:0 4:111 5:62420 6:9201 #138
-1 1:0 2:1 3:0 4:976 5:65060 6:9186 #139
-1 1:0 2:2 3:0 4:478 5:59278 6:7954 #140
-1 1:0 2:0 3:0 4:120 5:56151 6:6473 #141
-1 1:0 2:0 3:0 4:494 5:57498 6:2390 #142
-1 1:0 2:0 3:1 4:655 5:71778 6:1776 #143
-1 1:0 2:0 3:0 4:979 5:76712 6:3526 #144
-1 1:0 2:0 3:0 4:95 5:71842 6:5288 #145
-1 1:0 2:2 3:0 4:76 5:86598 6:8490 #146
-1 1:0 2:0 3:0 4:631 5:90619 6:11189 #147
-1 1:0 2:0 3:0 4:1702 5:88829 6:10296 #148
-1 1:0 2:2 3:0 4:1021 5:88306 6:9405 #149
-1 1:0 2:0 3:0 4:1047 5:89244 6:7556 #150
-1 1:0 2:2 3:0 4:2923 5:97137 6:4963 #151
-1 1:0 2:0 3:0 4:4207 5:106121 6:3134 #152
-1 1:0 2:0 3:0 4:3313 5:95618 6:4338 #153
-1 1:0 2:0 3:0 4:605 5:74471 6:5831 #154
-1 1:0 2:0 3:0 4:598 5:78081 6:8673 #155
-1 1:0 2:1 3:0 4:252 5:82729 6:11000 #156
-1 1:0 2:1 3:1 4:1454 5:83568 6:15227 #157
-1 1:0 2:0 3:0 4:956 5:64514 6:17817 #158
-1 1:0 2:0 3:1 4:536 5:44376 6:19021 #159
-1 1:0 2:3 3:0 4:2190 5:46452 6:15473 #160
-1 1:0 2:2 3:1 4:2451 5:64793 6:11889 #161
-1 1:0 2:0 3:0 4:1525 5:77503 6:5718 #162
-1 1:0 2:0 3:0 4:291 5:67250 6:5867 #163
-1 1:0 2:1 3:0 4:20 5:61322 6:9162 #164
-1 1:1 2:0 3:2 4:32 5:61342 6:11191 #165
-1 1:0 2:0 3:1 4:481 5:71332 6:15595 #166
-1 1:0 2:1 3:0 4:180 5:64780 6:19645 #167
-1 1:0 2:0 3:0 4:0 5:50222 6:23460 #168
-1 1:0 2:0 3:2 4:584 5:56567 6:25194 #169
-1 1:0 2:1 3:1 4:724 5:55059 6:20128 #170
-1 1:0 2:2 3:0 4:346 5:76571 6:13647 #171
-1 1:2 2:0 3:0 4:0 5:69276 6:10122 #172
-1 1:0 2:2 3:0 4:0 5:47788 6:6182 #173
-1 1:3 2:0 3:0 4:76 5:66080 6:8839 #174
-1 1:0 2:5 3:0 4:470 5:62536 6:11936 #175
-1 1:0 2:3 3:0 4:772 5:37501 6:16715 #176
-1 1:0 2:4 3:0 4:627 5:27359 6:22912 #177
-1 1:0 2:0 3:0 4:1976 5:21362 6:27411 #178
-1 1:0 2:0 3:0 4:1641 5:33097 6:24255 #179
-1 1:0 2:0 3:0 4:2161 5:37829 6:16659 #180
-1 1:0 2:1 3:0 4:102 5:47556 6:14076 #181
-1 1:0 2:0 3:1 4:0 5:70030 6:8542 #182
-1 1:0 2:2 3:0 4:116 5:89730 6:5582 #183
-1 1:0 2:5 3:1 4:679 5:93704 6:8758 #184
-1 1:0 2:1 3:0 4:742 5:70381 6:10187 #185
-1 1:0 2:1 3:0 4:70 5:52537 6:15227 #186
-1 1:1 2:2 3:1 4:2068 5:42108 6:24112 #187
-1 1:0 2:0 3:0 4:2558 5:35616 6:21961 #188
-1 1:0 2:0 3:0 4:2631 5:44747 6:17989 #189
-1 1:0 2:1 3:0 4:728 5:37611 6:14178 #190
-1 1:0 2:2 3:0 4:50 5:30719 6:11100 #191
-1 1:0 2:0 3:0 4:981 5:32604 6:8702 #192
-1 1:0 2:0 3:0 4:539 5:35068 6:7305 #193
-1 1:0 2:0 3:0 4:0 5:31515 6:10674 #194
-1 1:0 2:2 3:0 4:0 5:32542 6:9692 #195
-1 1:0 2:5 3:0 4:0 5:40376 6:19606 #196
-1 1:0 2:0 3:2 4:0 5:61897 6:27085 #197
-1 1:0 2:0 3:2 4:0 5:70524 6:22780 #198
-1 1:0 2:0 3:1 4:0 5:66240 6:24891 #199
-1 1:0 2:0 3:2 4:0 5:56009 6:20400 #200
-1 1:0 2:3 3:0 4:0 5:71414 6:17068 #201
-1 1:3 2:0 3:0 4:0 5:87925 6:14591 #202
-1 1:0 2:0 3:0 4:0 5:86431 6:7054 #203
-1 1:1 2:0 3:0 4:0 5:66519 6:10260 #204
-1 1:0 2:0 3:2 4:0 5:57645 6:12103 #205
-1 1:0 2:0 3:0 4:345 5:47168 6:16731 #206
-1 1:0 2:0 3:1 4:918 5:60339 6:24147 #207
-1 1:2 2:0 3:0 4:0 5:53445 6:17235 #208
-1 1:1 2:0 3:0 4:0 5:44895 6:19117 #209
-1 1:0 2:1 3:0 4:0 5:49030 6:14298 #210
-1 1:0 2:1 3:0 4:0 5:59537 6:10690 #211
-1 1:1 2:0 3:1 4:0 5:65770 6:8840 #212
-1 1:0 2:0 3:0 4:0 5:38388 6:3556 #213
-1 1:0 2:0 3:1 4:0 5:36813 6:6082 #214
-1 1:0 2:0 3:0 4:0 5:35625 6:7129 #215
-1 1:0 2:0 3:1 4:0 5:39246 6:7727 #216
-1 1:0 2:0 3:0 4:0 5:38567 6:11782 #217
-1 1:0 2:0 3:0 4:0 5:16057 6:12965 #218
-1 1:0 2:0 3:0 4:0 5:19125 6:13978 #219
-1 1:0 2:0 3:0 4:0 5:32986 6:11001 #220
-1 1:0 2:0 3:0 4:0 5:49163 6:12872 #221
-1 1:0 2:0 3:1 4:0 5:56649 6:11284 #222
-1 1:0 2:0 3:0 4:0 5:51382 6:4828 #223
-1 1:0 2:0 3:0 4:0 5:47173 6:7996 #224
-1 1:0 2:0 3:0 4:0 5:40626 6:7177 #225
-1 1:0 2:0 3:0 4:0 5:37603 6:11191 #226
-1 1:0 2:0 3:0 4:0 5:16593 6:16586 #227
-1 1:0 2:0 3:0 4:144 5:20194 6:8816 #228
-1 1:0 2:0 3:0 4:985 5:22781 6:9558 #229
-1 1:0 2:0 3:0 4:1232 5:24336 6:7204 #230
-1 1:0 2:0 3:0 4:442 5:17650 6:8472 #231
-1 1:0 2:0 3:0 4:298 5:12691 6:6708 #232
-1 1:0 2:0 3:0 4:1613 5:25234 6:2555 #233
-1 1:0 2:0 3:0 4:3319 5:37489 6:4874 #234
-1 1:0 2:0 3:0 4:3587 5:38593 6:5718 #235
-1 1:0 2:0 3:0 4:3996 5:41072 6:9058 #236
-1 1:0 2:0 3:0 4:5080 5:46679 6:13105 #237
-1 1:0 2:0 3:0 4:1116 5:44540 6:10630 #238
-1 1:0 2:0 3:0 4:778 5:44005 6:13435 #239
-1 1:0 2:0 3:1 4:0 5:32186 6:9386 #240
-1 1:0 2:0 3:0 4:0 5:27216 6:10608 #241
-1 1:0 2:0 3:0 4:236 5:19395 6:9674 #242
-1 1:0 2:0 3:0 4:878 5:22137 6:4849 #243
-1 1:0 2:0 3:0 4:272 5:26170 6:5790 #244
-1 1:0 2:0 3:0 4:0 5:21247 6:5575 #245
-1 1:0 2:0 3:0 4:0 5:35168 6:10423 #246
-1 1:0 2:0 3:0 4:0 5:47110 6:15957 #247
-1 1:0 2:0 3:0 4:684 5:46074 6:11438 #248
-1 1:0 2:0 3:1 4:295 5:28467 6:13175 #249
-1 1:0 2:0 3:0 4:0 5:17465 6:9655 #250
-1 1:0 2:0 3:1 4:616 5:18012 6:14070 #251
-1 1:0 2:1 3:0 4:868 5:32639 6:12233 #252
-1 1:0 2:0 3:0 4:909 5:46773 6:7210 #253
-1 1:0 2:0 3:0 4:226 5:51468 6:7389 #254
-1 1:0 2:0 3:1 4:118 5:62895 6:8027 #255
-1 1:0 2:0 3:1 4:1082 5:75046 6:8957 #256
-1 1:0 2:0 3:0 4:1954 5:85215 6:16279 #257
-1 1:0 2:0 3:1 4:1627 5:57216 6:12933 #258
-1 1:0 2:0 3:1 4:490 5:43269 6:19792 #259
-1 1:0 2:1 3:0 4:2085 5:50843 6:16810 #260
-1 1:0 2:1 3:0 4:2283 5:45497 6:15111 #261
-1 1:2 2:0 3:0 4:1925 5:42013 6:12355 #262
-1 1:0 2:0 3:0 4:416 5:27951 6:6985 #263
-1 1:0 2:0 3:0 4:0 5:16029 6:7000 #264
-1 1:0 2:0 3:0 4:371 5:20154 6:5869 #265
-1 1:0 2:0 3:2 4:660 5:27594 6:8368 #266
-1 1:0 2:0 3:0 4:494 5:27365 6:10518 #267
-1 1:0 2:0 3:0 4:22 5:19460 6:8477 #268
-1 1:0 2:0 3:2 4:1844 5:24901 6:16317 #269
-1 1:0 2:0 3:0 4:1838 5:38727 6:11315 #270
-1 1:0 2:0 3:0 4:1567 5:63184 6:9896 #271
-1 1:0 2:1 3:0 4:538 5:61767 6:8448 #272
-1 1:0 2:0 3:0 4:106 5:62477 6:4813 #273
-1 1:0 2:0 3:0 4:720 5:69629 6:6029 #274
-1 1:0 2:0 3:1 4:835 5:74409 6:6260 #275
-1 1:0 2:0 3:0 4:669 5:48464 6:6683 #276
-1 1:0 2:1 3:5 4:0 5:20840 6:11387 #277
-1 1:0 2:1 3:2 4:905 5:25197 6:10495 #278
-1 1:0 2:0 3:1 4:591 5:43311 6:13880 #279
-1 1:0 2:0 3:0 4:686 5:60716 6:10412 #280
-1 1:0 2:0 3:0 4:0 5:62629 6:10956 #281
-1 1:0 2:0 3:1 4:0 5:50842 6:13279 #282
-1 1:0 2:0 3:0 4:0 5:56619 6:7859 #283
-1 1:0 2:0 3:0 4:110 5:56424 6:9726 #284
-1 1:0 2:0 3:0 4:342 5:41894 6:6091 #285
-1 1:0 2:1 3:0 4:0 5:21419 6:6952 #286
-1 1:0 2:0 3:0 4:716 5:21798 6:16590 #287
-1 1:0 2:0 3:2 4:1098 5:26924 6:16342 #288
-1 1:0 2:0 3:0 4:1368 5:39625 6:16019 #289
-1 1:0 2:0 3:0 4:134 5:35111 6:14860 #290
-1 1:0 2:0 3:1 4:0 5:29315 6:16665 #291
-1 1:0 2:0 3:1 4:174 5:46672 6:15310 #292
-1 1:0 2:0 3:0 4:523 5:53695 6:8328 #293
-1 1:0 2:0 3:0 4:843 5:54518 6:9170 #294
-1 1:1 2:0 3:0 4:212 5:31869 6:7087 #295
-1 1:1 2:0 3:1 4:944 5:22578 6:14462 #296
-1 1:0 2:0 3:1 4:2004 5:32723 6:20223 #297
-1 1:0 2:0 3:0 4:2809 5:35994 6:19286 #298
-1 1:0 2:0 3:0 4:400 5:29582 6:18574 #299
-1 1:0 2:0 3:0 4:0 5:15526 6:20219 #300
-1 1:0 2:1 3:0 4:104 5:23482 6:14370 #301
-1 1:0 2:0 3:0 4:207 5:32888 6:16484 #302
-1 1:1 2:0 3:0 4:542 5:28953 6:9714 #303
-1 1:0 2:0 3:0 4:0 5:17407 6:10521 #304
-1 1:0 2:0 3:0 4:140 5:24159 6:12926 #305
-1 1:0 2:0 3:0 4:278 5:38397 6:15977 #306
-1 1:0 2:0 3:0 4:178 5:53212 6:26291 #307
-1 1:0 2:0 3:0 4:22 5:57101 6:18128 #308
-1 1:0 2:0 3:0 4:0 5:38150 6:27113 #309
-1 1:0 2:0 3:0 4:0 5:47494 6:20517 #310
-1 1:0 2:0 3:0 4:18 5:49915 6:15141 #311
-1 1:0 2:0 3:0 4:0 5:68793 6:14954 #312
-1 1:0 2:0 3:1 4:0 5:58521 6:9389 #313
-1 1:0 2:0 3:0 4:0 5:59357 6:6801 #314
-1 1:0 2:0 3:0 4:0 5:91273 6:6709 #315
-1 1:0 2:0 3:0 4:0 5:121203 6:7688 #316
-1 1:0 2:0 3:0 4:0 5:141718 6:10541 #317
-1 1:0 2:0 3:0 4:0 5:113364 6:12146 #318
-1 1:0 2:0 3:2 4:0 5:125109 6:16288 #319
-1 1:0 2:0 3:0 4:0 5:137178 6:12574 #320
-1 1:0 2:0 3:1 4:0 5:146881 6:11656 #321
-1 1:0 2:1 3:0 4:42 5:129147 6:10622 #322
-1 1:0 2:0 3:0 4:0 5:110152 6:5689 #323
-1 1:1 2:0 3:0 4:1007 5:125320 6:6914 #324
-1 1:0 2:0 3:0 4:1227 5:144862 6:5089 #325
-1 1:0 2:0 3:0 4:513 5:157424 6:9223 #326
-1 1:0 2:0 3:0 4:53 5:133990 6:14612 #327
-1 1:0 2:0 3:0 4:0 5:123547 6:18111 #328
-1 1:0 2:0 3:0 4:0 5:138191 6:16026 #329
-1 1:0 2:0 3:1 4:0 5:155273 6:15310 #330
-1 1:0 2:0 3:0 4:0 5:149848 6:15888 #331
-1 1:0 2:0 3:0 4:0 5:137371 6:13898 #332
-1 1:0 2:2 3:0 4:0 5:159470 6:12402 #333
-1 1:0 2:1 3:0 4:0 5:186233 6:8169 #334
-1 1:0 2:0 3:0 4:0 5:213999 6:5699 #335
-1 1:0 2:0 3:0 4:0 5:198695 6:5706 #336
-1 1:0 2:0 3:0 4:0 5:156758 6:7198 #337
-1 1:0 2:0 3:0 4:0 5:179952 6:10823 #338
-1 1:0 2:0 3:0 4:0 5:195100 6:13534 #339
-1 1:0 2:0 3:3 4:0 5:187754 6:14568 #340
-1 1:0 2:0 3:3 4:0 5:154435 6:17033 #341
-1 1:0 2:0 3:3 4:0 5:156708 6:17754 #342
-1 1:0 2:0 3:3 4:0 5:173908 6:14957 #343
-1 1:2 2:0 3:3 4:0 5:199416 6:11714 #344
-1 1:0 2:0 3:0 4:0 5:191302 6:4452 #345
-1 1:0 2:0 3:0 4:0 5:150661 6:6517 #346
-1 1:0 2:0 3:0 4:0 5:178267 6:7931 #347
-1 1:0 2:0 3:3 4:0 5:184939 6:9580 #348
-1 1:0 2:0 3:0 4:0 5:187134 6:11527 #349
-1 1:0 2:0 3:0 4:0 5:165941 6:12259 #350
-1 1:0 2:0 3:0 4:0 5:179203 6:17748 #351
-1 1:0 2:0 3:0 4:64 5:194559 6:18820 #352
-1 1:0 2:0 3:2 4:372 5:222562 6:15043 #353
-1 1:0 2:0 3:1 4:148 5:238634 6:10513 #354
-1 1:0 2:0 3:0 4:0 5:184367 6:2857 #355
-1 1:0 2:0 3:1 4:0 5:196365 6:4045 #356
-1 1:0 2:0 3:0 4:24 5:192362 6:4987 #357
-1 1:0 2:0 3:2 4:5135 5:203179 6:7194 #358
-1 1:0 2:0 3:0 4:10845 5:208309 6:12011 #359
-1 1:0 2:0 3:0 4:6899 5:171736 6:12855 #360
-1 1:0 2:0 3:0 4:22039 5:192597 6:21669 #361
-1 1:0 2:0 3:0 4:23055 5:202671 6:22323 #362
-1 1:0 2:0 3:0 4:25553 5:230507 6:17958 #363
-1 1:0 2:0 3:1 4:24339 5:216803 6:20474 #364
-1 1:0 2:0 3:0 4:15901 5:175152 6:18629 #365
-1 1:0 2:0 3:0 4:28121 5:232860 6:7223 #366
-1 1:0 2:0 3:0 4:28449 5:246805 6:5805 #367
-1 1:0 2:0 3:0 4:34811 5:262297 6:4433 #368
-1 1:0 2:0 3:0 4:38921 5:263109 6:9 #369
-1 1:1 2:0 3:0 4:35608 5:242253 6:305 #370
-1 1:0 2:0 3:0 4:56213 5:277594 6:0 #371
-1 1:0 2:0 3:0 4:63861 5:284278 6:2 #372
-1 1:0 2:0 3:0 4:69643 5:289701 6:21 #373
-1 1:0 2:0 3:0 4:57454 5:258165 6:21 #374
-1 1:0 2:0 3:0 4:44051 5:226264 6:11 #375
-1 1:0 2:0 3:0 4:60521 5:272436 6:4 #376
-1 1:0 2:0 3:0 4:61550 5:288889 6:3 #377
-1 1:0 2:0 3:0 4:67266 5:283132 6:4 #378
-1 1:0 2:0 3:0 4:63184 5:270753 6:3 #379
-1 1:0 2:0 3:0 4:59430 5:245311 6:1 #380
-1 1:0 2:0 3:0 4:77471 5:244709 6:1 #381
-1 1:0 2:0 3:0 4:83861 5:261734 6:15 #382
-1 1:0 2:0 3:0 4:77059 5:248081 6:10 #383
-1 1:0 2:0 3:0 4:57372 5:203507 6:3 #384
-1 1:0 2:0 3:0 4:58052 5:225863 6:1 #385
-1 1:0 2:0 3:0 4:63078 5:273454 6:0 #386
-1 1:0 2:0 3:0 4:69641 5:281621 6:1 #387
-1 1:0 2:0 3:0 4:63400 5:270338 6:0 #388
-1 1:0 2:0 3:0 4:53772 5:272726 6:0 #389
-1 1:0 2:0 3:0 4:64362 5:279848 6:10 #390
-1 1:0 2:0 3:0 4:71977 5:288820 6:2 #391
-1 1:0 2:0 3:0 4:73891 5:276809 6:48 #392
-1 1:0 2:0 3:0 4:64660 5:222181 6:28 #393
-1 1:0 2:0 3:0 4:61291 5:217913 6:32 #394
-1 1:0 2:0 3:0 4:61132 5:253818 6:50 #395
-1 1:0 2:0 3:0 4:69897 5:279290 6:56 #396
-1 1:0 2:0 3:0 4:77997 5:257221 6:13 #397
-1 1:0 2:0 3:0 4:59810 5:231849 6:14 #398
-1 1:0 2:0 3:0 4:66706 5:247797 6:2 #399
-1 1:0 2:0 3:0 4:64820 5:243818 6:0 #400
-1 1:1 2:0 3:0 4:57350 5:251030 6:0 #401
-1 1:0 2:1 3:0 4:38873 5:194349 6:0 #402
-1 1:0 2:0 3:0 4:30478 5:173127 6:0 #403
-1 1:0 2:0 3:0 4:42815 5:206357 6:0 #404
-1 1:0 2:0 3:0 4:42461 5:229671 6:14 #405
-1 1:0 2:0 3:0 4:48375 5:219893 6:20 #406
-1 1:0 2:0 3:1 4:37952 5:187289 6:25 #407
-1 1:0 2:0 3:0 4:46708 5:195865 6:0 #408
-1 1:0 2:0 3:0 4:54174 5:196444 6:0 #409
-1 1:0 2:0 3:1 4:47111 5:186832 6:31 #410
-1 1:0 2:0 3:0 4:32911 5:159128 6:42 #411
-1 1:0 2:0 3:0 4:20915 5:116168 6:9 #412
-1 1:0 2:0 3:0 4:33397 5:161127 6:3 #413
-1 1:0 2:0 3:0 4:36165 5:193850 6:0 #414
-1 1:0 2:0 3:0 4:28934 5:160599 6:3 #415
-1 1:0 2:0 3:0 4:22468 5:142169 6:0 #416
-1 1:0 2:0 3:0 4:19044 5:119837 6:0 #417
-1 1:0 2:0 3:0 4:24872 5:162106 6:0 #418
-1 1:0 2:0 3:0 4:27369 5:175327 6:0 #419
-1 1:0 2:0 3:0 4:15922 5:141122 6:0 #420
-1 1:0 2:0 3:0 4:11937 5:108134 6:0 #421
-1 1:0 2:0 3:0 4:9892 5:96164 6:0 #422
-1 1:0 2:0 3:0 4:7852 5:138272 6:0 #423
-1 1:0 2:0 3:0 4:10148 5:159805 6:0 #424
-1 1:0 2:0 3:0 4:8140 5:128797 6:0 #425
-1 1:0 2:0 3:1 4:4253 5:132041 6:0 #426
-1 1:0 2:1 3:0 4:11887 5:161022 6:0 #427
-1 1:0 2:0 3:0 4:12315 5:168168 6:0 #428
-1 1:0 2:0 3:0 4:12674 5:163908 6:0 #429
-1 1:0 2:0 3:0 4:7260 5:107052 6:0 #430
-1 1:0 2:0 3:0 4:6996 5:97248 6:0 #431
-1 1:0 2:0 3:0 4:9960 5:116216 6:104 #432
-1 1:0 2:0 3:0 4:12067 5:148196 6:0 #433
-1 1:0 2:0 3:0 4:14918 5:168158 6:0 #434
